2026-06-17 00:10:55.273 INFO  [http-nio-0.0.0.0-8085-exec-10] service=iuser traceId=88a47399-fe76-4c6e-a411-94ae247eab8e userId= c.a.u.web.controller.TraceIdFilter - Starting request: POST /user/basic/queryUserInfo.json
2026-06-17 01:44:16.806 INFO  [http-nio-0.0.0.0-8085-exec-4] service=iuser traceId=04823892-d4e6-4599-87de-0021846dfd3f userId=284740624875520 c.a.usercenter.web.aspect.LoggingAspect - Entering: UserServiceImpl.queryUserInfo(..)
2026-06-17 01:44:18.507 INFO  [http-nio-0.0.0.0-8085-exec-4] service=iuser traceId=04823892-d4e6-4599-87de-0021846dfd3f userId=284740624875520 c.a.usercenter.web.aspect.LoggingAspect - Entering: UserServiceTemplate.execute(..)
2026-06-17 01:44:19.178 INFO  [http-nio-0.0.0.0-8085-exec-4] service=iuser traceId=04823892-d4e6-4599-87de-0021846dfd3f userId=284740624875520 USER-BIZ-SERVICE - service request[[com.alipay.usercenter.common.service.facade.request.QueryUserInfoRequest@3efbed9e]
2026-06-17 01:44:19.224 INFO  [http-nio-0.0.0.0-8085-exec-4] service=iuser traceId=04823892-d4e6-4599-87de-0021846dfd3f userId=284740624875520 c.a.usercenter.web.aspect.LoggingAspect - Entering: UserInfoRepositoryImpl.queryUserInfo(..)
2026-06-17 01:44:22.197 INFO  [http-nio-0.0.0.0-8085-exec-4] service=iuser traceId=04823892-d4e6-4599-87de-0021846dfd3f userId=284740624875520 c.a.usercenter.web.aspect.LoggingAspect - Exiting: UserInfoRepositoryImpl.queryUserInfo(..) (2963ms)
2026-06-17 01:44:22.207 INFO  [http-nio-0.0.0.0-8085-exec-4] service=iuser traceId=04823892-d4e6-4599-87de-0021846dfd3f userId=284740624875520 USER-BIZ-SERVICE - service result[[com.alipay.usercenter.common.service.facade.baseresult.UserBizResult@718ca8f7]] [request =[com.alipay.usercenter.common.service.facade.request.QueryUserInfoRequest@3efbed9e]
2026-06-17 01:44:22.207 INFO  [http-nio-0.0.0.0-8085-exec-4] service=iuser traceId=04823892-d4e6-4599-87de-0021846dfd3f userId=284740624875520 c.a.usercenter.web.aspect.LoggingAspect - Exiting: UserServiceTemplate.execute(..) (3038ms)
2026-06-17 01:44:22.207 INFO  [http-nio-0.0.0.0-8085-exec-4] service=iuser traceId=04823892-d4e6-4599-87de-0021846dfd3f userId=284740624875520 c.a.usercenter.web.aspect.LoggingAspect - Exiting: UserServiceImpl.queryUserInfo(..) (3717ms)
2026-06-17 01:44:22.207 INFO  [http-nio-0.0.0.0-8085-exec-4] service=iuser traceId=04823892-d4e6-4599-87de-0021846dfd3f userId=284740624875520 c.a.usercenter.web.aspect.LoggingAspect - Exiting: UserBasicController.queryUserInfo(..) (5462ms)
2026-06-17 01:44:22.369 INFO  [http-nio-0.0.0.0-8085-exec-4] service=iuser traceId=04823892-d4e6-4599-87de-0021846dfd3f userId=284740624875520 c.a.u.web.controller.TraceIdFilter - Finished request: POST /user/basic/queryUserInfo.json - Status: 200
2026-06-17 01:44:29.685 WARN  [HikariPool-1:housekeeper] service=iuser traceId= userId= com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=2m5s162ms).
2026-06-17 01:54:38.302 WARN  [HikariPool-1:housekeeper] service=iuser traceId= userId= com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=10m8s617ms).
2026-06-17 16:02:19.623 INFO  [main] service=iuser traceId= userId= c.alipay.usercenter.web.controller.Main - Starting Main using Java 25.0.2 with PID 65214 (/Users/adam/IdeaProjects/iuser/app/web/target/classes started by adam in /Users/adam/IdeaProjects/iuser)
2026-06-17 16:02:19.625 INFO  [main] service=iuser traceId= userId= c.alipay.usercenter.web.controller.Main - No active profile set, falling back to 1 default profile: "default"
2026-06-17 16:02:21.434 INFO  [main] service=iuser traceId= userId= o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2026-06-17 16:02:21.437 INFO  [main] service=iuser traceId= userId= o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-06-17 16:02:21.472 INFO  [main] service=iuser traceId= userId= o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 15 ms. Found 0 JPA repository interfaces.
2026-06-17 16:02:21.493 INFO  [main] service=iuser traceId= userId= o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2026-06-17 16:02:21.494 INFO  [main] service=iuser traceId= userId= o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2026-06-17 16:02:21.513 INFO  [main] service=iuser traceId= userId= o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 1 ms. Found 0 Redis repository interfaces.
2026-06-17 16:02:21.909 WARN  [main] service=iuser traceId= userId= o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'asyncInitMethodManager' of type [com.alipay.sofa.runtime.async.AsyncInitMethodManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [asyncProxyBeanPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
2026-06-17 16:02:22.525 INFO  [main] service=iuser traceId= userId= o.s.b.w.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8085 (http)
2026-06-17 16:02:22.538 INFO  [main] service=iuser traceId= userId= o.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-0.0.0.0-8085"]
2026-06-17 16:02:22.540 INFO  [main] service=iuser traceId= userId= o.apache.catalina.core.StandardService - Starting service [Tomcat]
2026-06-17 16:02:22.540 INFO  [main] service=iuser traceId= userId= org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.46]
2026-06-17 16:02:22.624 INFO  [main] service=iuser traceId= userId= o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-06-17 16:02:22.624 INFO  [main] service=iuser traceId= userId= o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2940 ms
2026-06-17 16:02:22.995 INFO  [main] service=iuser traceId= userId= o.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-06-17 16:02:23.028 INFO  [main] service=iuser traceId= userId= org.hibernate.Version - HHH000412: Hibernate ORM core version 6.6.29.Final
2026-06-17 16:02:23.048 INFO  [main] service=iuser traceId= userId= o.h.c.internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-06-17 16:02:23.268 INFO  [main] service=iuser traceId= userId= o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-06-17 16:02:23.287 INFO  [main] service=iuser traceId= userId= com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-06-17 16:02:23.375 INFO  [main] service=iuser traceId= userId= com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@51097500
2026-06-17 16:02:23.375 INFO  [main] service=iuser traceId= userId= com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-06-17 16:02:23.411 WARN  [main] service=iuser traceId= userId= org.hibernate.orm.deprecation - HHH90000025: PostgreSQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-06-17 16:02:23.419 INFO  [main] service=iuser traceId= userId= org.hibernate.orm.connections.pooling - HHH10001005: Database info:
	Database JDBC URL [Connecting through datasource 'HikariDataSource (HikariPool-1)']
	Database driver: undefined/unknown
	Database version: 18.2
	Autocommit mode: undefined/unknown
	Isolation level: undefined/unknown
	Minimum pool size: undefined/unknown
	Maximum pool size: undefined/unknown
2026-06-17 16:02:23.610 INFO  [main] service=iuser traceId= userId= o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-06-17 16:02:23.613 INFO  [main] service=iuser traceId= userId= o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-06-17 16:02:25.747 WARN  [main] service=iuser traceId= userId= o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-06-17 16:02:25.789 INFO  [main] service=iuser traceId= userId= c.a.usercenter.web.aspect.LoggingAspect - Entering: .addCorsMappings(..)
2026-06-17 16:02:25.790 INFO  [main] service=iuser traceId= userId= c.a.usercenter.web.aspect.LoggingAspect - Exiting: .addCorsMappings(..) (0ms)
2026-06-17 16:02:26.057 INFO  [main] service=iuser traceId= userId= o.s.b.a.e.web.EndpointLinksResolver - Exposing 3 endpoints beneath base path '/actuator'
2026-06-17 16:02:26.086 INFO  [main] service=iuser traceId= userId= o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer - Global AuthenticationManager configured with UserDetailsService bean with name inMemoryUserDetailsManager
2026-06-17 16:02:26.763 INFO  [main] service=iuser traceId= userId= o.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-0.0.0.0-8085"]
2026-06-17 16:02:26.768 INFO  [main] service=iuser traceId= userId= o.s.b.w.embedded.tomcat.TomcatWebServer - Tomcat started on port 8085 (http) with context path '/'
2026-06-17 16:02:26.777 INFO  [main] service=iuser traceId= userId= c.alipay.usercenter.web.controller.Main - Started Main in 8.237 seconds (process running for 10.315)
2026-06-17 16:02:45.388 INFO  [http-nio-0.0.0.0-8085-exec-1] service=iuser traceId= userId= o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-06-17 16:02:45.393 INFO  [http-nio-0.0.0.0-8085-exec-1] service=iuser traceId= userId= o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-06-17 16:02:45.454 INFO  [http-nio-0.0.0.0-8085-exec-1] service=iuser traceId= userId= o.s.web.servlet.DispatcherServlet - Completed initialization in 61 ms
2026-06-17 16:02:45.765 INFO  [http-nio-0.0.0.0-8085-exec-2] service=iuser traceId=1756aa33-b29d-4e0d-ab96-644d34e8e33e userId= c.a.u.web.controller.TraceIdFilter - Starting request: POST /user/basic/queryUserInfo.json
2026-06-17 16:02:45.775 INFO  [http-nio-0.0.0.0-8085-exec-2] service=iuser traceId=1756aa33-b29d-4e0d-ab96-644d34e8e33e userId= c.a.usercenter.web.aspect.LoggingAspect - Entering: JwtUtil.extractToken(..)
2026-06-17 16:02:45.776 INFO  [http-nio-0.0.0.0-8085-exec-2] service=iuser traceId=1756aa33-b29d-4e0d-ab96-644d34e8e33e userId= c.a.usercenter.web.aspect.LoggingAspect - Exiting: JwtUtil.extractToken(..) (1ms)
2026-06-17 16:02:45.776 INFO  [http-nio-0.0.0.0-8085-exec-2] service=iuser traceId=1756aa33-b29d-4e0d-ab96-644d34e8e33e userId= c.a.usercenter.web.aspect.LoggingAspect - Entering: JwtUtil.validate(..)
2026-06-17 16:02:46.291 INFO  [http-nio-0.0.0.0-8085-exec-2] service=iuser traceId=1756aa33-b29d-4e0d-ab96-644d34e8e33e userId= c.a.usercenter.web.aspect.LoggingAspect - Exiting: JwtUtil.validate(..) (515ms)
2026-06-17 16:02:46.766 INFO  [http-nio-0.0.0.0-8085-exec-2] service=iuser traceId=1756aa33-b29d-4e0d-ab96-644d34e8e33e userId= c.a.usercenter.web.aspect.LoggingAspect - Entering: JwtUtil.parse(..)
2026-06-17 16:02:46.771 INFO  [http-nio-0.0.0.0-8085-exec-2] service=iuser traceId=1756aa33-b29d-4e0d-ab96-644d34e8e33e userId= c.a.usercenter.web.aspect.LoggingAspect - Exiting: JwtUtil.parse(..) (5ms)
2026-06-17 16:02:47.014 INFO  [http-nio-0.0.0.0-8085-exec-2] service=iuser traceId=1756aa33-b29d-4e0d-ab96-644d34e8e33e userId=284740624875520 c.a.usercenter.web.aspect.LoggingAspect - Entering: UserBasicController.queryUserInfo(..)
2026-06-17 16:02:47.261 INFO  [http-nio-0.0.0.0-8085-exec-2] service=iuser traceId=1756aa33-b29d-4e0d-ab96-644d34e8e33e userId=284740624875520 c.a.usercenter.web.aspect.LoggingAspect - Entering: UserServiceImpl.queryUserInfo(..)
2026-06-17 16:02:47.263 INFO  [http-nio-0.0.0.0-8085-exec-2] service=iuser traceId=1756aa33-b29d-4e0d-ab96-644d34e8e33e userId=284740624875520 c.a.usercenter.web.aspect.LoggingAspect - Entering: UserServiceTemplate.execute(..)
2026-06-17 16:02:47.265 INFO  [http-nio-0.0.0.0-8085-exec-2] service=iuser traceId=1756aa33-b29d-4e0d-ab96-644d34e8e33e userId=284740624875520 USER-BIZ-SERVICE - service request[[com.alipay.usercenter.common.service.facade.request.QueryUserInfoRequest@6b386fa3]
2026-06-17 16:02:47.277 INFO  [http-nio-0.0.0.0-8085-exec-2] service=iuser traceId=1756aa33-b29d-4e0d-ab96-644d34e8e33e userId=284740624875520 c.a.usercenter.web.aspect.LoggingAspect - Entering: UserInfoRepositoryImpl.queryUserInfo(..)
2026-06-17 16:02:47.532 INFO  [http-nio-0.0.0.0-8085-exec-2] service=iuser traceId=1756aa33-b29d-4e0d-ab96-644d34e8e33e userId=284740624875520 c.a.usercenter.web.aspect.LoggingAspect - Exiting: UserInfoRepositoryImpl.queryUserInfo(..) (254ms)
2026-06-17 16:02:47.535 INFO  [http-nio-0.0.0.0-8085-exec-2] service=iuser traceId=1756aa33-b29d-4e0d-ab96-644d34e8e33e userId=284740624875520 USER-BIZ-SERVICE - service result[[com.alipay.usercenter.common.service.facade.baseresult.UserBizResult@2e33ef14]] [request =[com.alipay.usercenter.common.service.facade.request.QueryUserInfoRequest@6b386fa3]
2026-06-17 16:02:47.536 INFO  [http-nio-0.0.0.0-8085-exec-2] service=iuser traceId=1756aa33-b29d-4e0d-ab96-644d34e8e33e userId=284740624875520 c.a.usercenter.web.aspect.LoggingAspect - Exiting: UserServiceTemplate.execute(..) (273ms)
2026-06-17 16:02:47.536 INFO  [http-nio-0.0.0.0-8085-exec-2] service=iuser traceId=1756aa33-b29d-4e0d-ab96-644d34e8e33e userId=284740624875520 c.a.usercenter.web.aspect.LoggingAspect - Exiting: UserServiceImpl.queryUserInfo(..) (275ms)
2026-06-17 16:02:47.538 INFO  [http-nio-0.0.0.0-8085-exec-2] service=iuser traceId=1756aa33-b29d-4e0d-ab96-644d34e8e33e userId=284740624875520 c.a.usercenter.web.aspect.LoggingAspect - Exiting: UserBasicController.queryUserInfo(..) (294ms)
2026-06-17 16:02:47.568 INFO  [http-nio-0.0.0.0-8085-exec-2] service=iuser traceId=1756aa33-b29d-4e0d-ab96-644d34e8e33e userId=284740624875520 c.a.u.web.controller.TraceIdFilter - Finished request: POST /user/basic/queryUserInfo.json - Status: 200
2026-06-17 16:02:54.510 INFO  [SOFA-SEV-REST-BIZ-8342-10-T7] service=iuser traceId=639b7e85-6ecf-4d91-b7eb-c45d4c8ad408 userId= c.a.usercenter.web.aspect.LoggingAspect - Entering: UserServiceImpl.verifyUserAuth(..)
2026-06-17 16:02:54.510 INFO  [SOFA-SEV-REST-BIZ-8342-10-T7] service=iuser traceId=639b7e85-6ecf-4d91-b7eb-c45d4c8ad408 userId= c.a.usercenter.web.aspect.LoggingAspect - Entering: UserServiceTemplate.execute(..)
2026-06-17 16:02:54.510 INFO  [SOFA-SEV-REST-BIZ-8342-10-T7] service=iuser traceId=639b7e85-6ecf-4d91-b7eb-c45d4c8ad408 userId= USER-BIZ-SERVICE - service request[[com.alipay.usercenter.common.service.facade.request.VerifyUserAuthRequest@2668e5ed]
2026-06-17 16:02:54.511 INFO  [SOFA-SEV-REST-BIZ-8342-10-T7] service=iuser traceId=639b7e85-6ecf-4d91-b7eb-c45d4c8ad408 userId= c.a.usercenter.web.aspect.LoggingAspect - Entering: UserAuthRepositoryImpl.queryUserAuth(..)
2026-06-17 16:02:54.528 INFO  [SOFA-SEV-REST-BIZ-8342-10-T7] service=iuser traceId=639b7e85-6ecf-4d91-b7eb-c45d4c8ad408 userId= c.a.usercenter.web.aspect.LoggingAspect - Exiting: UserAuthRepositoryImpl.queryUserAuth(..) (17ms)
2026-06-17 16:02:54.602 INFO  [SOFA-SEV-REST-BIZ-8342-10-T7] service=iuser traceId=639b7e85-6ecf-4d91-b7eb-c45d4c8ad408 userId= USER-BIZ-SERVICE - service result[[com.alipay.usercenter.common.service.facade.baseresult.UserBizResult@44bb3b0d]] [request =[com.alipay.usercenter.common.service.facade.request.VerifyUserAuthRequest@2668e5ed]
2026-06-17 16:02:54.602 INFO  [SOFA-SEV-REST-BIZ-8342-10-T7] service=iuser traceId=639b7e85-6ecf-4d91-b7eb-c45d4c8ad408 userId= c.a.usercenter.web.aspect.LoggingAspect - Exiting: UserServiceTemplate.execute(..) (92ms)
2026-06-17 16:02:54.602 INFO  [SOFA-SEV-REST-BIZ-8342-10-T7] service=iuser traceId=639b7e85-6ecf-4d91-b7eb-c45d4c8ad408 userId= c.a.usercenter.web.aspect.LoggingAspect - Exiting: UserServiceImpl.verifyUserAuth(..) (92ms)
2026-06-17 16:05:20.919 INFO  [SOFA-SEV-REST-BIZ-8342-10-T7] service=iuser traceId=c23f950a-b818-4567-9c35-de4dc33b4c31 userId= c.a.usercenter.web.aspect.LoggingAspect - Entering: UserServiceImpl.verifyUserAuth(..)
2026-06-17 16:05:20.926 INFO  [SOFA-SEV-REST-BIZ-8342-10-T7] service=iuser traceId=c23f950a-b818-4567-9c35-de4dc33b4c31 userId= c.a.usercenter.web.aspect.LoggingAspect - Entering: UserServiceTemplate.execute(..)
2026-06-17 16:05:20.927 INFO  [SOFA-SEV-REST-BIZ-8342-10-T7] service=iuser traceId=c23f950a-b818-4567-9c35-de4dc33b4c31 userId= USER-BIZ-SERVICE - service request[[com.alipay.usercenter.common.service.facade.request.VerifyUserAuthRequest@26dbd0e9]
2026-06-17 16:05:20.929 INFO  [SOFA-SEV-REST-BIZ-8342-10-T7] service=iuser traceId=c23f950a-b818-4567-9c35-de4dc33b4c31 userId= c.a.usercenter.web.aspect.LoggingAspect - Entering: UserAuthRepositoryImpl.queryUserAuth(..)
2026-06-17 16:05:21.058 INFO  [SOFA-SEV-REST-BIZ-8342-10-T7] service=iuser traceId=c23f950a-b818-4567-9c35-de4dc33b4c31 userId= c.a.usercenter.web.aspect.LoggingAspect - Exiting: UserAuthRepositoryImpl.queryUserAuth(..) (129ms)
2026-06-17 16:05:21.206 INFO  [SOFA-SEV-REST-BIZ-8342-10-T7] service=iuser traceId=c23f950a-b818-4567-9c35-de4dc33b4c31 userId= USER-BIZ-SERVICE - service result[[com.alipay.usercenter.common.service.facade.baseresult.UserBizResult@6350d749]] [request =[com.alipay.usercenter.common.service.facade.request.VerifyUserAuthRequest@26dbd0e9]
2026-06-17 16:05:21.352 INFO  [SOFA-SEV-REST-BIZ-8342-10-T7] service=iuser traceId=c23f950a-b818-4567-9c35-de4dc33b4c31 userId= c.a.usercenter.web.aspect.LoggingAspect - Exiting: UserServiceTemplate.execute(..) (421ms)
2026-06-17 16:05:21.356 INFO  [SOFA-SEV-REST-BIZ-8342-10-T7] service=iuser traceId=c23f950a-b818-4567-9c35-de4dc33b4c31 userId= c.a.usercenter.web.aspect.LoggingAspect - Exiting: UserServiceImpl.verifyUserAuth(..) (431ms)
2026-06-17 17:25:21.638 INFO  [http-nio-0.0.0.0-8085-exec-5] service=iuser traceId=f84d301a-cb23-4159-a86b-a4c14476b013 userId= c.a.u.web.controller.TraceIdFilter - Starting request: POST /user/basic/queryUserInfo.json
2026-06-17 17:25:21.670 INFO  [http-nio-0.0.0.0-8085-exec-5] service=iuser traceId=f84d301a-cb23-4159-a86b-a4c14476b013 userId= c.a.usercenter.web.aspect.LoggingAspect - Entering: JwtUtil.extractToken(..)
